area,x,y,z,cluster,cell
32.0,327.625,368.15625,56.0,8,Unknown
122.0,327.655737704918,209.5327868852459,55.85245901639344,2,Unknown
86.0,326.8488372093023,268.6511627906977,56.74418604651163,9,Vascular progenitors cells
122.0,325.5163934426229,737.7213114754098,56.32786885245902,6,Unknown
60.0,325.4833333333333,345.26666666666665,56.0,7,Unknown
66.0,323.0151515151515,652.2272727272727,56.78787878787879,6,Unknown
99.0,323.5757575757576,613.5959595959596,56.14141414141414,4,Unknown
85.0,323.3529411764706,389.6235294117647,56.11764705882353,6,Unknown
142.0,321.7957746478873,688.1971830985915,55.49295774647887,1,Unknown
49.0,322.1428571428572,629.0612244897959,56.0,6,Unknown
52.0,318.5,369.7307692307692,56.30769230769231,6,Unknown
187.0,317.3475935828877,725.5508021390374,55.155080213903744,6,Unknown
102.0,317.01960784313724,614.7549019607843,56.5686274509804,12,Fibroblasts
122.0,315.61475409836066,287.9590163934426,56.114754098360656,3,Unknown
55.0,316.2,237.9636363636364,56.69090909090909,0,Unknown
60.0,315.18333333333334,664.3166666666667,56.66666666666666,8,Unknown
69.0,314.4927536231884,449.7536231884058,56.55072463768116,6,Unknown
78.0,313.38461538461536,398.6410256410256,56.61538461538461,6,Unknown
293.0,312.5733788395904,266.13651877133105,55.58361774744027,7,Unknown
146.0,310.8424657534247,465.33561643835617,55.67123287671233,17,Unknown
57.0,307.6666666666667,644.7719298245614,56.0,6,Unknown
100.0,308.3,478.62,56.06,4,Unknown
40.0,307.5,285.25,56.0,7,Unknown
78.0,307.96153846153845,201.64102564102564,56.1025641025641,2,Unknown
143.0,306.4965034965035,596.4125874125874,56.58741258741259,17,Unknown
89.0,305.1123595505618,257.2134831460674,56.92134831460674,21,Epithelial cells (E-cadherin+)
257.0,303.23346303501944,242.85214007782105,55.39299610894942,0,Unknown
69.0,303.5507246376812,394.8550724637681,55.594202898550726,6,Unknown
92.0,303.14130434782606,670.0869565217391,56.65217391304348,6,Unknown
237.0,303.0210970464135,189.3924050632912,56.0168776371308,2,Unknown
95.0,300.9789473684211,656.4947368421052,56.23157894736842,6,Unknown
159.0,302.1823899371069,624.8993710691824,55.62264150943396,12,Fibroblasts
32.0,300.5,467.5,56.0,6,Unknown
143.0,299.76223776223776,352.46153846153845,55.17482517482517,9,Vascular progenitors cells
199.0,299.51256281407035,310.7386934673367,56.462311557788944,0,Unknown
28.0,299.7142857142857,502.1071428571428,56.0,4,Unknown
52.0,297.36538461538464,491.4423076923077,56.34615384615385,6,Unknown
180.0,298.4222222222222,327.1388888888889,55.922222222222224,2,Unknown
177.0,296.6101694915254,697.090395480226,55.85310734463277,1,Unknown
77.0,296.5194805194805,402.5194805194805,55.76623376623377,6,Unknown
102.0,294.03921568627453,662.4705882352941,56.27450980392157,1,Unknown
210.0,295.45238095238096,643.052380952381,55.40952380952381,1,Unknown
45.0,294.55555555555554,502.44444444444446,56.53333333333333,4,Unknown
117.0,292.3931623931624,367.008547008547,56.136752136752136,6,Unknown
53.0,290.9433962264151,388.9245283018868,56.0,6,Unknown
135.0,292.7111111111111,240.5407407407408,56.20740740740741,0,Unknown
24.0,290.875,226.66666666666663,56.0,2,Unknown
174.0,289.82183908045977,519.7241379310345,55.86206896551724,17,Unknown
109.0,289.605504587156,275.1834862385321,55.79816513761468,3,Unknown
101.0,288.8712871287129,312.1089108910891,55.08910891089109,3,Unknown
111.0,284.1171171171171,649.3333333333334,56.93693693693694,6,Unknown
93.0,283.9247311827957,299.3978494623656,55.03225806451613,3,Unknown
122.0,282.9508196721312,619.3524590163935,55.91803278688525,12,Fibroblasts
66.0,281.8787878787879,395.6515151515151,56.45454545454545,6,Unknown
132.0,279.1439393939394,530.9090909090909,55.54545454545455,4,Unknown
52.0,278.5769230769231,454.09615384615387,55.46153846153846,6,Unknown
76.0,277.5394736842105,290.32894736842104,55.578947368421055,7,Unknown
297.0,275.2020202020202,227.88552188552188,54.888888888888886,19,Macrophages (CD68)
34.0,270.1764705882353,489.1764705882353,56.0,6,Unknown
120.0,269.89166666666665,428.19166666666666,54.98333333333333,1,Unknown
161.0,266.90683229813664,234.9813664596273,56.53416149068323,19,Macrophages (CD68)
82.0,266.3170731707317,367.8536585365854,56.65853658536585,6,Unknown
78.0,265.4743589743589,440.948717948718,55.74358974358975,6,Unknown
45.0,263.53333333333336,395.0444444444444,56.0,1,Unknown
42.0,264.3809523809524,274.23809523809524,56.0,9,Vascular progenitors cells
43.0,263.3720930232558,298.8372093023256,56.0,7,Unknown
126.0,259.57936507936506,336.07936507936506,56.76190476190476,7,Unknown
43.0,259.3255813953488,452.6744186046512,56.0,1,Unknown
109.0,258.1559633027523,516.0275229357799,55.61467889908257,6,Unknown
83.0,257.5542168674699,495.34939759036143,56.65060240963855,6,Unknown
105.0,255.45714285714288,270.1714285714286,56.32380952380952,9,Vascular progenitors cells
106.0,254.7264150943396,357.22641509433964,55.81132075471698,1,Unknown
112.0,253.19642857142856,316.5892857142857,55.33928571428572,7,Unknown
173.0,252.7514450867052,405.4393063583815,56.06936416184971,1,Unknown
38.0,248.1315789473684,325.0,56.0,7,Unknown
33.0,247.1818181818182,495.6666666666667,56.0,1,Unknown
139.0,242.9208633093525,312.8705035971223,55.36690647482014,7,Unknown
60.0,241.61666666666667,516.8333333333334,55.46666666666667,6,Unknown
43.0,240.093023255814,489.3720930232558,56.0,6,Unknown
21.0,239.8095238095238,260.6666666666667,56.0,2,Unknown
73.0,235.6027397260274,565.5890410958904,55.42465753424658,1,Unknown
116.0,234.0,479.32758620689657,55.37931034482759,6,Unknown
80.0,234.4875,313.6875,56.825,7,Unknown
65.0,234.27692307692308,305.61538461538464,56.67692307692308,7,Unknown
69.0,233.0,391.71014492753625,55.94202898550725,6,Unknown
59.0,232.57627118644064,341.96610169491527,56.644067796610166,6,Unknown
34.0,230.6176470588236,419.7058823529412,56.0,6,Unknown
96.0,227.0208333333333,429.0416666666667,55.41666666666666,6,Unknown
164.0,224.60365853658536,385.5670731707317,56.97560975609756,6,Unknown
396.0,224.0959595959596,296.2348484848485,56.621212121212125,9,Vascular progenitors cells
24.0,222.5,480.5,56.0,1,Unknown
138.0,222.2608695652174,492.7826086956522,56.20289855072464,6,Unknown
45.0,221.4,322.7555555555556,56.888888888888886,2,Unknown
31.0,220.29032258064515,421.9354838709677,56.0,6,Unknown
42.0,219.3809523809524,318.07142857142856,56.0,9,Vascular progenitors cells
145.0,217.8551724137931,513.0758620689655,57.18620689655173,6,Unknown
34.0,217.3823529411765,426.61764705882354,56.0,6,Unknown
114.0,214.57894736842104,439.7017543859649,56.0,6,Unknown
135.0,211.9037037037037,541.0592592592593,55.94074074074074,6,Unknown
165.0,211.8121212121212,525.5636363636364,56.71515151515152,4,Unknown
180.0,208.91666666666663,557.4722222222222,56.44444444444444,6,Unknown
29.0,206.41379310344828,304.0344827586207,56.0,1,Unknown
79.0,204.9240506329114,381.4810126582278,56.55696202531646,4,Unknown
72.0,203.5833333333333,486.44444444444446,56.66666666666666,6,Unknown
55.0,203.1090909090909,434.1818181818182,56.54545454545455,6,Unknown
95.0,202.94736842105263,370.5157894736842,56.06315789473684,6,Unknown
155.0,200.86451612903227,568.6193548387097,55.39354838709677,6,Unknown
79.0,201.8481012658228,340.3164556962025,55.34177215189873,7,Unknown
97.0,198.84536082474227,440.4845360824742,55.81443298969072,6,Unknown
85.0,196.4,495.0352941176471,56.423529411764704,6,Unknown
102.0,195.3823529411765,501.6960784313725,56.23529411764706,1,Unknown
68.0,193.1764705882353,544.8088235294117,56.61764705882353,6,Unknown
109.0,185.605504587156,528.5321100917431,56.31192660550459,8,Unknown
146.0,188.18493150684927,516.2945205479452,56.49315068493151,6,Unknown
37.0,93.16216216216216,536.7567567567568,56.0,8,Unknown
61.0,86.1639344262295,539.0655737704918,56.0,8,Unknown
49.0,81.36734693877551,536.4489795918367,56.0,8,Unknown
40.0,73.75,518.5,56.0,8,Unknown
183.0,50.78688524590164,543.3224043715848,56.0,8,Unknown
177.0,47.80225988700565,561.9943502824859,56.0,8,Unknown
128.0,828.125,433.8515625,55.59375,13,"Activated myeloid cells (MMP9, CD33)"
93.0,804.4623655913979,447.2903225806452,55.29032258064516,0,Unknown
196.0,797.295918367347,522.9285714285714,56.36734693877551,0,Unknown
203.0,794.832512315271,626.384236453202,55.19211822660098,0,Unknown
162.0,783.6172839506173,301.84567901234567,54.92592592592592,2,Unknown
211.0,777.8862559241707,543.0805687203791,55.32701421800948,0,Unknown
123.0,776.8861788617886,258.9268292682927,55.073170731707314,1,Unknown
244.0,765.4795081967213,672.7868852459017,54.22131147540984,7,Unknown
87.0,751.528735632184,598.735632183908,56.04597701149425,2,Unknown
183.0,744.5245901639345,721.327868852459,54.75409836065574,0,Unknown
101.0,732.039603960396,498.15841584158414,55.10891089108911,2,Unknown
176.0,729.5227272727273,608.0,54.13636363636363,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
60.0,723.6333333333333,540.65,54.7,4,Unknown
77.0,720.4415584415584,707.8311688311688,56.103896103896105,9,Vascular progenitors cells
183.0,715.6666666666666,739.360655737705,55.20218579234973,9,Vascular progenitors cells
192.0,711.53125,669.8489583333334,55.44791666666666,2,Unknown
214.0,710.3831775700935,607.8551401869158,55.149532710280376,0,Unknown
73.0,700.6301369863014,548.3972602739726,54.43835616438356,6,Unknown
213.0,699.2676056338029,345.6431924882629,55.25821596244131,2,Unknown
181.0,696.4419889502763,418.8729281767956,55.87845303867403,4,Unknown
55.0,696.6909090909091,606.6,54.90909090909091,8,Unknown
146.0,696.1780821917808,666.2397260273973,54.7945205479452,9,Vascular progenitors cells
168.0,693.9285714285714,755.6071428571429,55.38095238095238,0,Unknown
215.0,694.1116279069768,638.9488372093023,54.13953488372093,0,Unknown
70.0,692.1142857142858,535.3714285714286,55.457142857142856,1,Unknown
344.0,685.4040697674419,396.3837209302326,54.395348837209305,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
203.0,668.0689655172414,640.6108374384237,54.92610837438424,6,Unknown
198.0,660.2525252525253,746.8939393939394,54.06060606060606,3,Unknown
222.0,657.2207207207207,726.4099099099099,55.288288288288285,2,Unknown
432.0,655.7245370370371,553.1967592592592,52.86111111111112,4,Unknown
192.0,655.4947916666666,687.03125,53.41666666666666,0,Unknown
371.0,646.8194070080863,760.1024258760108,54.900269541778975,0,Unknown
233.0,639.274678111588,792.4248927038626,54.99570815450644,0,Unknown
192.0,634.90625,544.6770833333334,55.29166666666666,4,Unknown
61.0,621.9508196721312,750.9672131147541,55.01639344262295,7,Unknown
56.0,622.2857142857143,519.2142857142857,55.142857142857146,8,Unknown
61.0,607.672131147541,502.0327868852459,56.0655737704918,4,Unknown
295.0,602.4338983050848,473.9322033898305,53.78305084745763,4,Unknown
281.0,594.8861209964413,316.4021352313167,54.0711743772242,9,Vascular progenitors cells
205.0,594.5414634146341,659.9414634146342,56.11707317073171,6,Unknown
196.0,592.4795918367347,534.0918367346939,53.46938775510204,4,Unknown
175.0,593.2914285714286,716.0914285714285,55.862857142857145,1,Unknown
77.0,590.025974025974,808.6103896103896,54.701298701298704,2,Unknown
79.0,587.1898734177215,328.0379746835443,54.78481012658228,7,Unknown
119.0,585.4117647058823,719.0504201680673,55.12605042016807,1,Unknown
38.0,579.3947368421053,827.3947368421053,55.36842105263158,2,Unknown
71.0,576.1267605633802,715.7042253521126,54.901408450704224,6,Unknown
228.0,570.8070175438596,555.2675438596491,55.75438596491228,11,Unknown
80.0,566.5125,734.2625,56.0,6,Unknown
306.0,565.8562091503268,463.1666666666667,55.490196078431374,4,Unknown
240.0,566.7166666666667,531.3375,54.99166666666667,11,Unknown
207.0,562.2028985507246,510.6811594202899,55.14009661835749,5,Breast cancer cells
143.0,558.4685314685315,848.2377622377622,55.10489510489511,0,Unknown
159.0,554.6037735849056,486.8301886792453,55.43396226415094,11,Unknown
170.0,552.9705882352941,499.0705882352941,54.8235294117647,11,Unknown
328.0,544.1768292682926,389.8292682926829,55.70121951219512,9,Vascular progenitors cells
285.0,540.140350877193,790.8175438596492,55.810526315789474,6,Unknown
158.0,539.3037974683544,261.4240506329114,55.54430379746835,15,Lymphatic endothelial cells
143.0,534.6923076923077,293.0979020979021,56.25174825174825,2,Unknown
330.0,528.0242424242424,482.3878787878788,54.66666666666666,4,Unknown
288.0,521.2083333333334,545.7291666666666,54.49305555555556,11,Unknown
112.0,520.0803571428571,494.9285714285714,55.05357142857143,5,Breast cancer cells
375.0,520.4346666666667,245.1493333333333,53.712,9,Vascular progenitors cells
99.0,511.83838383838383,851.020202020202,55.27272727272727,9,Vascular progenitors cells
137.0,511.978102189781,731.0,55.35766423357664,8,Unknown
178.0,507.9943820224719,270.5224719101124,54.93258426966292,9,Vascular progenitors cells
124.0,507.78225806451616,782.7983870967741,55.17741935483871,3,Unknown
241.0,504.5684647302904,568.3858921161826,55.88381742738589,16,Proliferating cells (Ki-67)
121.0,506.1652892561983,494.8677685950413,54.3801652892562,5,Breast cancer cells
207.0,498.1497584541063,533.463768115942,54.16425120772947,5,Breast cancer cells
207.0,487.975845410628,703.2657004830918,53.86473429951691,1,Unknown
145.0,481.22758620689655,747.3586206896551,55.50344827586207,7,Unknown
185.0,484.0216216216217,609.7783783783784,53.71891891891892,5,Breast cancer cells
172.0,478.0174418604651,573.4651162790698,55.906976744186046,5,Breast cancer cells
244.0,477.7622950819672,832.0450819672132,55.278688524590166,7,Unknown
195.0,474.0358974358974,505.8615384615385,55.38461538461539,5,Breast cancer cells
205.0,471.25853658536585,798.1560975609756,53.68780487804878,3,Unknown
249.0,470.8353413654618,785.9317269076305,53.08433734939759,7,Unknown
240.0,467.35833333333335,527.9291666666667,55.36666666666667,11,Unknown
324.0,464.4845679012346,545.5493827160494,55.67901234567901,16,Proliferating cells (Ki-67)
274.0,457.44525547445255,300.55474452554745,53.97810218978102,3,Unknown
70.0,451.25714285714287,592.7142857142857,54.457142857142856,5,Breast cancer cells
143.0,449.9020979020979,560.1958041958042,55.69230769230769,11,Unknown
202.0,442.6089108910891,806.6386138613861,54.495049504950494,2,Unknown
128.0,441.1328125,275.1328125,54.78125,9,Vascular progenitors cells
173.0,441.5549132947977,674.4161849710982,55.3757225433526,6,Unknown
61.0,441.8196721311475,381.8032786885246,54.85245901639344,8,Unknown
231.0,439.05627705627705,367.0952380952381,55.922077922077925,8,Unknown
392.0,434.0892857142857,473.4209183673469,56.17857142857143,11,Unknown
205.0,428.69268292682926,570.5073170731707,54.4390243902439,5,Breast cancer cells
200.0,429.19,370.365,55.65,6,Unknown
228.0,428.75877192982455,300.530701754386,55.20175438596491,7,Unknown
142.0,420.1690140845071,334.59154929577466,54.50704225352113,3,Unknown
297.0,416.4646464646465,542.0,55.15824915824916,5,Breast cancer cells
177.0,415.3672316384181,279.26553672316385,54.3728813559322,0,Unknown
180.0,413.68888888888887,521.6333333333333,54.68888888888889,5,Breast cancer cells
190.0,408.8157894736842,807.0157894736842,56.98947368421052,3,Unknown
171.0,404.578947368421,831.0584795321637,54.78362573099415,0,Unknown
165.0,405.2181818181818,602.2848484848485,55.1030303030303,11,Unknown
272.0,404.7279411764706,443.6029411764706,54.963235294117645,4,Unknown
147.0,402.0204081632653,787.4421768707483,55.68707482993197,7,Unknown
129.0,384.4728682170543,465.1937984496124,55.42635658914729,16,Proliferating cells (Ki-67)
225.0,382.29333333333335,246.51555555555555,55.306666666666665,0,Unknown
225.0,377.6355555555556,656.4444444444445,55.24444444444445,6,Unknown
277.0,373.7906137184116,469.5234657039711,55.64620938628159,16,Proliferating cells (Ki-67)
147.0,369.0,677.2380952380952,55.156462585034014,6,Unknown
149.0,367.6912751677853,644.9261744966443,55.557046979865774,4,Unknown
149.0,366.6711409395973,771.3221476510067,54.91275167785235,7,Unknown
208.0,363.42788461538464,327.77403846153845,55.53846153846154,3,Unknown
170.0,356.4823529411765,372.04117647058825,55.31764705882353,6,Unknown
176.0,349.0568181818182,695.3579545454545,55.38636363636363,6,Unknown
179.0,347.16201117318434,581.9217877094972,55.150837988826815,18,Cytotoxic T cells
247.0,340.72469635627533,615.1336032388664,55.44129554655871,4,Unknown
136.0,327.43382352941177,610.1323529411765,54.5735294117647,4,Unknown
228.0,307.8157894736842,661.6754385964912,54.333333333333336,6,Unknown
57.0,300.2456140350877,440.87719298245617,54.526315789473685,6,Unknown
165.0,296.46666666666664,452.1939393939394,54.53333333333333,6,Unknown
153.0,291.01307189542484,340.5359477124183,55.12418300653595,7,Unknown
132.0,286.97727272727275,497.8863636363636,55.45454545454545,6,Unknown
66.0,275.6363636363636,343.42424242424244,55.21212121212121,7,Unknown
135.0,269.7555555555556,285.68148148148146,54.28148148148148,7,Unknown
99.0,269.5353535353535,388.07070707070704,54.66666666666666,6,Unknown
339.0,252.2772861356932,289.165191740413,54.991150442477874,7,Unknown
162.0,228.38888888888889,368.7592592592592,55.27160493827161,3,Unknown
72.0,214.625,480.31944444444446,55.16666666666666,1,Unknown
120.0,206.34166666666667,477.31666666666666,54.91666666666666,1,Unknown
109.0,201.8256880733945,333.5412844036697,54.440366972477065,7,Unknown
126.0,876.5873015873016,627.7301587301587,53.63492063492063,2,Unknown
90.0,875.6111111111111,772.5666666666667,53.77777777777778,2,Unknown
31.0,875.3870967741935,608.741935483871,54.0,2,Unknown
53.0,875.0188679245283,650.0377358490566,54.67924528301887,13,"Activated myeloid cells (MMP9, CD33)"
